"","Date","runname","Dailypassage","Month"
"4659",2005-01-20,"Spring.Chinook.Passage.Estimate",0,1
"4660",2005-01-21,"Spring.Chinook.Passage.Estimate",0,1
"4661",2005-01-22,"Spring.Chinook.Passage.Estimate",0,1
"4662",2005-01-23,"Spring.Chinook.Passage.Estimate",59,1
"4663",2005-01-24,"Spring.Chinook.Passage.Estimate",0,1
"4664",2005-01-25,"Spring.Chinook.Passage.Estimate",31,1
"4665",2005-01-26,"Spring.Chinook.Passage.Estimate",31,1
"4666",2005-01-30,"Spring.Chinook.Passage.Estimate",0,1
"4667",2005-01-31,"Spring.Chinook.Passage.Estimate",855,1
"4668",2005-02-01,"Spring.Chinook.Passage.Estimate",944,2
"4669",2005-02-02,"Spring.Chinook.Passage.Estimate",439,2
"4670",2005-02-03,"Spring.Chinook.Passage.Estimate",159,2
"4671",2005-02-04,"Spring.Chinook.Passage.Estimate",0,2
"4672",2005-02-05,"Spring.Chinook.Passage.Estimate",0,2
"4673",2005-02-06,"Spring.Chinook.Passage.Estimate",70,2
"4674",2005-02-07,"Spring.Chinook.Passage.Estimate",40,2
"4675",2005-02-08,"Spring.Chinook.Passage.Estimate",3355,2
"4676",2005-02-09,"Spring.Chinook.Passage.Estimate",0,2
"4677",2005-02-10,"Spring.Chinook.Passage.Estimate",0,2
"4678",2005-02-11,"Spring.Chinook.Passage.Estimate",0,2
"4679",2005-02-12,"Spring.Chinook.Passage.Estimate",0,2
"4680",2005-02-13,"Spring.Chinook.Passage.Estimate",0,2
"4681",2005-02-14,"Spring.Chinook.Passage.Estimate",0,2
"4682",2005-02-15,"Spring.Chinook.Passage.Estimate",0,2
"4683",2005-02-16,"Spring.Chinook.Passage.Estimate",0,2
"4684",2005-02-17,"Spring.Chinook.Passage.Estimate",0,2
"4685",2005-02-18,"Spring.Chinook.Passage.Estimate",0,2
"4686",2005-02-19,"Spring.Chinook.Passage.Estimate",31,2
"4687",2005-02-20,"Spring.Chinook.Passage.Estimate",0,2
"4688",2005-02-21,"Spring.Chinook.Passage.Estimate",0,2
"4689",2005-02-22,"Spring.Chinook.Passage.Estimate",0,2
"4690",2005-02-23,"Spring.Chinook.Passage.Estimate",0,2
"4691",2005-02-24,"Spring.Chinook.Passage.Estimate",71,2
"4692",2005-02-25,"Spring.Chinook.Passage.Estimate",162,2
"4693",2005-02-26,"Spring.Chinook.Passage.Estimate",0,2
"4694",2005-02-27,"Spring.Chinook.Passage.Estimate",0,2
"4695",2005-02-28,"Spring.Chinook.Passage.Estimate",79,2
"4696",2005-03-01,"Spring.Chinook.Passage.Estimate",0,3
"4697",2005-03-02,"Spring.Chinook.Passage.Estimate",0,3
"4698",2005-03-03,"Spring.Chinook.Passage.Estimate",964,3
"4699",2005-03-04,"Spring.Chinook.Passage.Estimate",66,3
"4700",2005-03-05,"Spring.Chinook.Passage.Estimate",165,3
"4701",2005-03-06,"Spring.Chinook.Passage.Estimate",176,3
"4702",2005-03-07,"Spring.Chinook.Passage.Estimate",99,3
"4703",2005-03-08,"Spring.Chinook.Passage.Estimate",173,3
"4704",2005-03-09,"Spring.Chinook.Passage.Estimate",101,3
"4705",2005-03-10,"Spring.Chinook.Passage.Estimate",129,3
"4706",2005-03-11,"Spring.Chinook.Passage.Estimate",100,3
"4707",2005-03-12,"Spring.Chinook.Passage.Estimate",253,3
"4708",2005-03-13,"Spring.Chinook.Passage.Estimate",428,3
"4709",2005-03-14,"Spring.Chinook.Passage.Estimate",272,3
"4710",2005-03-15,"Spring.Chinook.Passage.Estimate",717,3
"4711",2005-03-16,"Spring.Chinook.Passage.Estimate",503,3
"4712",2005-03-17,"Spring.Chinook.Passage.Estimate",710,3
"4713",2005-03-18,"Spring.Chinook.Passage.Estimate",570,3
"4714",2005-03-19,"Spring.Chinook.Passage.Estimate",230,3
"4715",2005-03-20,"Spring.Chinook.Passage.Estimate",1650,3
"4716",2005-03-21,"Spring.Chinook.Passage.Estimate",6070,3
"4717",2005-03-25,"Spring.Chinook.Passage.Estimate",8394,3
"4718",2005-03-26,"Spring.Chinook.Passage.Estimate",5634,3
"4719",2005-03-27,"Spring.Chinook.Passage.Estimate",3226,3
"4720",2005-03-28,"Spring.Chinook.Passage.Estimate",3071,3
"4721",2005-03-29,"Spring.Chinook.Passage.Estimate",22957,3
"4722",2005-03-30,"Spring.Chinook.Passage.Estimate",7244,3
"4723",2005-03-31,"Spring.Chinook.Passage.Estimate",5422,3
"4724",2005-04-01,"Spring.Chinook.Passage.Estimate",4249,4
"4725",2005-04-02,"Spring.Chinook.Passage.Estimate",3071,4
"4726",2005-04-03,"Spring.Chinook.Passage.Estimate",1754,4
"4727",2005-04-04,"Spring.Chinook.Passage.Estimate",2201,4
"4728",2005-04-05,"Spring.Chinook.Passage.Estimate",4067,4
"4729",2005-04-06,"Spring.Chinook.Passage.Estimate",2616,4
"4730",2005-04-07,"Spring.Chinook.Passage.Estimate",1654,4
"4731",2005-04-08,"Spring.Chinook.Passage.Estimate",4270,4
"4732",2005-04-10,"Spring.Chinook.Passage.Estimate",6430,4
"4733",2005-04-11,"Spring.Chinook.Passage.Estimate",1841,4
"4734",2005-04-12,"Spring.Chinook.Passage.Estimate",2152,4
"4735",2005-04-13,"Spring.Chinook.Passage.Estimate",1342,4
"4736",2005-04-14,"Spring.Chinook.Passage.Estimate",2046,4
"4737",2005-04-15,"Spring.Chinook.Passage.Estimate",2102,4
"4738",2005-04-19,"Spring.Chinook.Passage.Estimate",30203,4
"4739",2005-04-20,"Spring.Chinook.Passage.Estimate",13214,4
"4740",2005-04-21,"Spring.Chinook.Passage.Estimate",4575,4
"4741",2005-04-22,"Spring.Chinook.Passage.Estimate",3847,4
"4742",2005-04-23,"Spring.Chinook.Passage.Estimate",1467,4
"4743",2005-04-24,"Spring.Chinook.Passage.Estimate",1377,4
"4744",2005-04-25,"Spring.Chinook.Passage.Estimate",3084,4
"4745",2005-04-26,"Spring.Chinook.Passage.Estimate",4546,4
"4746",2005-04-27,"Spring.Chinook.Passage.Estimate",3678,4
"4747",2005-04-28,"Spring.Chinook.Passage.Estimate",2178,4
"4748",2005-04-29,"Spring.Chinook.Passage.Estimate",1690,4
"4749",2005-04-30,"Spring.Chinook.Passage.Estimate",2282,4
"4750",2005-05-03,"Spring.Chinook.Passage.Estimate",692,5
"4751",2005-05-04,"Spring.Chinook.Passage.Estimate",1182,5
"4752",2005-05-06,"Spring.Chinook.Passage.Estimate",1654,5
"4753",2005-05-07,"Spring.Chinook.Passage.Estimate",1658,5
"4754",2005-05-08,"Spring.Chinook.Passage.Estimate",840,5
"4755",2005-05-11,"Spring.Chinook.Passage.Estimate",1944,5
"4756",2005-05-12,"Spring.Chinook.Passage.Estimate",327,5
"4757",2005-05-13,"Spring.Chinook.Passage.Estimate",0,5
"4758",2005-06-07,"Spring.Chinook.Passage.Estimate",0,6
"4759",2005-06-08,"Spring.Chinook.Passage.Estimate",0,6
"4760",2005-06-09,"Spring.Chinook.Passage.Estimate",0,6
"4761",2005-06-10,"Spring.Chinook.Passage.Estimate",0,6
"4762",2005-06-11,"Spring.Chinook.Passage.Estimate",0,6
"4763",2005-06-12,"Spring.Chinook.Passage.Estimate",0,6
"4764",2005-06-13,"Spring.Chinook.Passage.Estimate",0,6
"4765",2005-06-14,"Spring.Chinook.Passage.Estimate",0,6
"4766",2005-06-15,"Spring.Chinook.Passage.Estimate",0,6
"4767",2005-06-16,"Spring.Chinook.Passage.Estimate",68,6
"4768",2005-06-17,"Spring.Chinook.Passage.Estimate",0,6
"4769",2005-06-18,"Spring.Chinook.Passage.Estimate",0,6
"4770",2005-06-19,"Spring.Chinook.Passage.Estimate",0,6
"4771",2005-06-20,"Spring.Chinook.Passage.Estimate",0,6
"4772",2005-06-21,"Spring.Chinook.Passage.Estimate",0,6
"4773",2005-06-22,"Spring.Chinook.Passage.Estimate",0,6
"4774",2005-06-23,"Spring.Chinook.Passage.Estimate",0,6
"4775",2005-06-24,"Spring.Chinook.Passage.Estimate",0,6
"4776",2005-06-25,"Spring.Chinook.Passage.Estimate",0,6
"4777",2005-06-26,"Spring.Chinook.Passage.Estimate",0,6
"4778",2005-06-27,"Spring.Chinook.Passage.Estimate",0,6
"4779",2005-06-28,"Spring.Chinook.Passage.Estimate",0,6
"4780",2005-06-29,"Spring.Chinook.Passage.Estimate",0,6
"4781",2005-06-30,"Spring.Chinook.Passage.Estimate",0,6
"4782",2005-07-01,"Spring.Chinook.Passage.Estimate",0,7
"4783",2005-07-02,"Spring.Chinook.Passage.Estimate",0,7
"4784",2005-07-03,"Spring.Chinook.Passage.Estimate",0,7
"4785",2005-07-04,"Spring.Chinook.Passage.Estimate",0,7
"4786",2005-07-05,"Spring.Chinook.Passage.Estimate",0,7
"4787",2005-07-06,"Spring.Chinook.Passage.Estimate",0,7
"4788",2005-07-07,"Spring.Chinook.Passage.Estimate",0,7
"4789",2005-07-08,"Spring.Chinook.Passage.Estimate",0,7
"4790",2005-07-09,"Spring.Chinook.Passage.Estimate",0,7
"4791",2005-07-10,"Spring.Chinook.Passage.Estimate",0,7
"4792",2005-07-11,"Spring.Chinook.Passage.Estimate",0,7
"4793",2005-07-12,"Spring.Chinook.Passage.Estimate",0,7
"4794",2005-07-13,"Spring.Chinook.Passage.Estimate",0,7
"4795",2005-07-14,"Spring.Chinook.Passage.Estimate",0,7
"4796",2005-07-15,"Spring.Chinook.Passage.Estimate",0,7
"4797",2005-07-16,"Spring.Chinook.Passage.Estimate",0,7
"4798",2005-07-17,"Spring.Chinook.Passage.Estimate",0,7
"4799",2005-07-18,"Spring.Chinook.Passage.Estimate",0,7
"4800",2005-07-19,"Spring.Chinook.Passage.Estimate",0,7
"4801",2005-07-20,"Spring.Chinook.Passage.Estimate",0,7
"4802",2005-07-21,"Spring.Chinook.Passage.Estimate",0,7
"4803",2005-07-22,"Spring.Chinook.Passage.Estimate",0,7
"4804",2005-07-23,"Spring.Chinook.Passage.Estimate",0,7
"4805",2005-07-24,"Spring.Chinook.Passage.Estimate",0,7
"4806",2005-07-25,"Spring.Chinook.Passage.Estimate",0,7
"4807",2005-07-26,"Spring.Chinook.Passage.Estimate",0,7
"4808",2005-07-27,"Spring.Chinook.Passage.Estimate",0,7
"4809",2005-07-28,"Spring.Chinook.Passage.Estimate",0,7
"4810",2005-07-29,"Spring.Chinook.Passage.Estimate",0,7
"4811",2005-07-30,"Spring.Chinook.Passage.Estimate",0,7
"4812",2005-07-31,"Spring.Chinook.Passage.Estimate",0,7
"4813",2005-08-01,"Spring.Chinook.Passage.Estimate",0,8
"4814",2005-08-02,"Spring.Chinook.Passage.Estimate",0,8
"4815",2005-08-03,"Spring.Chinook.Passage.Estimate",0,8
"4816",2005-08-04,"Spring.Chinook.Passage.Estimate",0,8
"4817",2005-08-05,"Spring.Chinook.Passage.Estimate",0,8
"4818",2005-08-06,"Spring.Chinook.Passage.Estimate",0,8
"4819",2005-08-07,"Spring.Chinook.Passage.Estimate",0,8
"4820",2005-08-08,"Spring.Chinook.Passage.Estimate",0,8
"4821",2005-08-09,"Spring.Chinook.Passage.Estimate",0,8
"4822",2005-08-10,"Spring.Chinook.Passage.Estimate",0,8
"4823",2005-08-11,"Spring.Chinook.Passage.Estimate",0,8
"4824",2005-08-12,"Spring.Chinook.Passage.Estimate",0,8
"4825",2005-08-13,"Spring.Chinook.Passage.Estimate",0,8
"4826",2005-08-14,"Spring.Chinook.Passage.Estimate",0,8
"4827",2005-08-15,"Spring.Chinook.Passage.Estimate",0,8
"4828",2005-08-16,"Spring.Chinook.Passage.Estimate",0,8
"4829",2005-08-17,"Spring.Chinook.Passage.Estimate",0,8
"4830",2005-08-18,"Spring.Chinook.Passage.Estimate",0,8
"4831",2005-08-19,"Spring.Chinook.Passage.Estimate",0,8
"4832",2005-08-20,"Spring.Chinook.Passage.Estimate",0,8
"4833",2005-08-21,"Spring.Chinook.Passage.Estimate",0,8
"4834",2005-08-22,"Spring.Chinook.Passage.Estimate",0,8
"4835",2005-08-23,"Spring.Chinook.Passage.Estimate",0,8
"4836",2005-08-24,"Spring.Chinook.Passage.Estimate",0,8
"4837",2005-08-25,"Spring.Chinook.Passage.Estimate",0,8
"4838",2005-08-26,"Spring.Chinook.Passage.Estimate",0,8
"4839",2005-08-27,"Spring.Chinook.Passage.Estimate",0,8
"4840",2005-08-28,"Spring.Chinook.Passage.Estimate",0,8
"4841",2005-08-29,"Spring.Chinook.Passage.Estimate",0,8
"4842",2005-08-30,"Spring.Chinook.Passage.Estimate",0,8
"4843",2005-08-31,"Spring.Chinook.Passage.Estimate",0,8
"4844",2005-09-01,"Spring.Chinook.Passage.Estimate",0,9
"4845",2005-09-02,"Spring.Chinook.Passage.Estimate",0,9
"4846",2005-09-03,"Spring.Chinook.Passage.Estimate",0,9
"4847",2005-09-04,"Spring.Chinook.Passage.Estimate",0,9
"4848",2005-09-05,"Spring.Chinook.Passage.Estimate",0,9
"4849",2005-09-06,"Spring.Chinook.Passage.Estimate",0,9
"4850",2005-09-07,"Spring.Chinook.Passage.Estimate",0,9
"4851",2005-09-08,"Spring.Chinook.Passage.Estimate",0,9
"4852",2005-09-09,"Spring.Chinook.Passage.Estimate",0,9
"4853",2005-09-10,"Spring.Chinook.Passage.Estimate",0,9
"4854",2005-09-11,"Spring.Chinook.Passage.Estimate",0,9
"4855",2005-09-12,"Spring.Chinook.Passage.Estimate",0,9
"4856",2005-09-13,"Spring.Chinook.Passage.Estimate",0,9
"4857",2005-09-14,"Spring.Chinook.Passage.Estimate",0,9
"4858",2005-09-21,"Spring.Chinook.Passage.Estimate",0,9
"4859",2005-09-22,"Spring.Chinook.Passage.Estimate",0,9
"4860",2005-09-23,"Spring.Chinook.Passage.Estimate",0,9
"4861",2005-09-24,"Spring.Chinook.Passage.Estimate",0,9
"4862",2005-09-25,"Spring.Chinook.Passage.Estimate",0,9
"4863",2005-09-26,"Spring.Chinook.Passage.Estimate",0,9
"4864",2005-09-27,"Spring.Chinook.Passage.Estimate",0,9
"4865",2005-09-28,"Spring.Chinook.Passage.Estimate",0,9
"4866",2005-09-29,"Spring.Chinook.Passage.Estimate",0,9
"4867",2005-09-30,"Spring.Chinook.Passage.Estimate",0,9
"4868",2005-10-01,"Spring.Chinook.Passage.Estimate",0,10
"4869",2005-10-02,"Spring.Chinook.Passage.Estimate",0,10
"4870",2005-10-03,"Spring.Chinook.Passage.Estimate",0,10
"4871",2005-10-04,"Spring.Chinook.Passage.Estimate",0,10
"4872",2005-10-05,"Spring.Chinook.Passage.Estimate",0,10
"4873",2005-10-06,"Spring.Chinook.Passage.Estimate",0,10
"4874",2005-10-07,"Spring.Chinook.Passage.Estimate",0,10
"4875",2005-10-08,"Spring.Chinook.Passage.Estimate",0,10
"4876",2005-10-09,"Spring.Chinook.Passage.Estimate",0,10
"4877",2005-10-10,"Spring.Chinook.Passage.Estimate",0,10
"4878",2005-10-11,"Spring.Chinook.Passage.Estimate",0,10
"4879",2005-10-12,"Spring.Chinook.Passage.Estimate",0,10
"4880",2005-10-13,"Spring.Chinook.Passage.Estimate",0,10
"4881",2005-10-14,"Spring.Chinook.Passage.Estimate",0,10
"4882",2005-10-15,"Spring.Chinook.Passage.Estimate",0,10
"4883",2005-10-16,"Spring.Chinook.Passage.Estimate",1862,10
"4884",2005-10-17,"Spring.Chinook.Passage.Estimate",1851,10
"4885",2005-10-18,"Spring.Chinook.Passage.Estimate",9772,10
"4886",2005-10-19,"Spring.Chinook.Passage.Estimate",4576,10
"4887",2005-10-20,"Spring.Chinook.Passage.Estimate",2511,10
"4888",2005-10-21,"Spring.Chinook.Passage.Estimate",4959,10
"4889",2005-10-22,"Spring.Chinook.Passage.Estimate",5682,10
"4890",2005-10-23,"Spring.Chinook.Passage.Estimate",8741,10
"4891",2005-10-24,"Spring.Chinook.Passage.Estimate",6137,10
"4892",2005-10-25,"Spring.Chinook.Passage.Estimate",5811,10
"4893",2005-10-26,"Spring.Chinook.Passage.Estimate",2892,10
"4894",2005-10-27,"Spring.Chinook.Passage.Estimate",4041,10
"4895",2005-10-28,"Spring.Chinook.Passage.Estimate",2258,10
"4896",2005-10-29,"Spring.Chinook.Passage.Estimate",3085,10
"4897",2005-10-30,"Spring.Chinook.Passage.Estimate",2905,10
"4898",2005-10-31,"Spring.Chinook.Passage.Estimate",4394,10
"4899",2005-11-01,"Spring.Chinook.Passage.Estimate",4383,11
"4900",2005-11-02,"Spring.Chinook.Passage.Estimate",2777,11
"4901",2005-11-03,"Spring.Chinook.Passage.Estimate",2211,11
"4902",2005-11-04,"Spring.Chinook.Passage.Estimate",3087,11
"4903",2005-11-05,"Spring.Chinook.Passage.Estimate",1957,11
"4904",2005-11-06,"Spring.Chinook.Passage.Estimate",1781,11
"4905",2005-11-07,"Spring.Chinook.Passage.Estimate",1497,11
"4906",2005-11-08,"Spring.Chinook.Passage.Estimate",12211,11
"4907",2005-11-10,"Spring.Chinook.Passage.Estimate",971,11
"4908",2005-11-11,"Spring.Chinook.Passage.Estimate",340,11
"4909",2005-11-12,"Spring.Chinook.Passage.Estimate",149,11
"4910",2005-11-13,"Spring.Chinook.Passage.Estimate",0,11
"4911",2005-11-14,"Spring.Chinook.Passage.Estimate",71,11
"4912",2005-11-15,"Spring.Chinook.Passage.Estimate",149,11
"4913",2005-11-16,"Spring.Chinook.Passage.Estimate",283,11
"4914",2005-11-17,"Spring.Chinook.Passage.Estimate",0,11
"4915",2005-11-18,"Spring.Chinook.Passage.Estimate",106,11
"4916",2005-11-19,"Spring.Chinook.Passage.Estimate",35,11
"4917",2005-11-20,"Spring.Chinook.Passage.Estimate",179,11
"4918",2005-11-21,"Spring.Chinook.Passage.Estimate",301,11
"4919",2005-11-22,"Spring.Chinook.Passage.Estimate",377,11
"4920",2005-11-23,"Spring.Chinook.Passage.Estimate",463,11
"4921",2005-11-24,"Spring.Chinook.Passage.Estimate",864,11
"4922",2005-11-25,"Spring.Chinook.Passage.Estimate",228,11
"4923",2005-11-26,"Spring.Chinook.Passage.Estimate",511,11
"4924",2005-11-27,"Spring.Chinook.Passage.Estimate",2603,11
"4925",2005-11-28,"Spring.Chinook.Passage.Estimate",739,11
"4926",2005-11-29,"Spring.Chinook.Passage.Estimate",720,11
"4927",2005-11-30,"Spring.Chinook.Passage.Estimate",5305,11
"4928",2005-12-01,"Spring.Chinook.Passage.Estimate",2447,12
"4929",2005-12-03,"Spring.Chinook.Passage.Estimate",119882,12
"4930",2005-12-04,"Spring.Chinook.Passage.Estimate",1418,12
"4931",2005-12-05,"Spring.Chinook.Passage.Estimate",1587,12
"4932",2005-12-06,"Spring.Chinook.Passage.Estimate",2275,12
"4933",2005-12-07,"Spring.Chinook.Passage.Estimate",1573,12
"4934",2005-12-08,"Spring.Chinook.Passage.Estimate",471,12
"4935",2005-12-09,"Spring.Chinook.Passage.Estimate",400,12
"4936",2005-12-10,"Spring.Chinook.Passage.Estimate",2810,12
"4937",2005-12-11,"Spring.Chinook.Passage.Estimate",1753,12
"4938",2005-12-12,"Spring.Chinook.Passage.Estimate",1292,12
"4939",2005-12-13,"Spring.Chinook.Passage.Estimate",1082,12
"4940",2005-12-14,"Spring.Chinook.Passage.Estimate",1733,12
"4941",2005-12-15,"Spring.Chinook.Passage.Estimate",3198,12
"4942",2005-12-16,"Spring.Chinook.Passage.Estimate",1272,12
"4943",2005-12-17,"Spring.Chinook.Passage.Estimate",280,12
"4944",2005-12-18,"Spring.Chinook.Passage.Estimate",97,12
"4945",2005-12-20,"Spring.Chinook.Passage.Estimate",43050,12
"4946",2006-01-20,"Spring.Chinook.Passage.Estimate",334,1
"4947",2006-01-21,"Spring.Chinook.Passage.Estimate",626,1
"4948",2006-01-22,"Spring.Chinook.Passage.Estimate",349,1
"4949",2006-01-23,"Spring.Chinook.Passage.Estimate",605,1
"4950",2006-01-24,"Spring.Chinook.Passage.Estimate",566,1
"4951",2006-01-25,"Spring.Chinook.Passage.Estimate",392,1
"4952",2006-01-26,"Spring.Chinook.Passage.Estimate",0,1
"4953",2006-01-27,"Spring.Chinook.Passage.Estimate",0,1
"4954",2006-01-28,"Spring.Chinook.Passage.Estimate",323,1
"4955",2006-01-30,"Spring.Chinook.Passage.Estimate",363,1
"4956",2006-02-01,"Spring.Chinook.Passage.Estimate",286,2
"4957",2006-02-07,"Spring.Chinook.Passage.Estimate",1089,2
"4958",2006-02-08,"Spring.Chinook.Passage.Estimate",513,2
"4959",2006-02-09,"Spring.Chinook.Passage.Estimate",0,2
"4960",2006-02-10,"Spring.Chinook.Passage.Estimate",323,2
"4961",2006-02-11,"Spring.Chinook.Passage.Estimate",115,2
"4962",2006-02-12,"Spring.Chinook.Passage.Estimate",82,2
"4963",2006-02-13,"Spring.Chinook.Passage.Estimate",68,2
"4964",2006-02-14,"Spring.Chinook.Passage.Estimate",0,2
"4965",2006-02-15,"Spring.Chinook.Passage.Estimate",0,2
"4966",2006-02-16,"Spring.Chinook.Passage.Estimate",719,2
"4967",2006-02-17,"Spring.Chinook.Passage.Estimate",340,2
"4968",2006-02-18,"Spring.Chinook.Passage.Estimate",0,2
"4969",2006-02-19,"Spring.Chinook.Passage.Estimate",0,2
"4970",2006-02-20,"Spring.Chinook.Passage.Estimate",0,2
"4971",2006-02-21,"Spring.Chinook.Passage.Estimate",0,2
"4972",2006-02-22,"Spring.Chinook.Passage.Estimate",0,2
"4973",2006-02-23,"Spring.Chinook.Passage.Estimate",243,2
"4974",2006-02-24,"Spring.Chinook.Passage.Estimate",0,2
"4975",2006-02-25,"Spring.Chinook.Passage.Estimate",0,2
"4976",2006-02-26,"Spring.Chinook.Passage.Estimate",0,2
"4977",2006-02-27,"Spring.Chinook.Passage.Estimate",0,2
"4978",2006-03-19,"Spring.Chinook.Passage.Estimate",0,3
"4979",2006-03-20,"Spring.Chinook.Passage.Estimate",254,3
"4980",2006-03-21,"Spring.Chinook.Passage.Estimate",131,3
"4981",2006-03-22,"Spring.Chinook.Passage.Estimate",0,3
"4982",2006-03-23,"Spring.Chinook.Passage.Estimate",89,3
"4983",2006-03-24,"Spring.Chinook.Passage.Estimate",0,3
"4984",2006-03-25,"Spring.Chinook.Passage.Estimate",0,3
"4985",2006-03-26,"Spring.Chinook.Passage.Estimate",117,3
"4986",2006-03-27,"Spring.Chinook.Passage.Estimate",0,3
"4987",2006-03-28,"Spring.Chinook.Passage.Estimate",0,3
"4988",2006-03-30,"Spring.Chinook.Passage.Estimate",0,3
"4989",2006-03-31,"Spring.Chinook.Passage.Estimate",0,3
"4990",2006-04-20,"Spring.Chinook.Passage.Estimate",14088,4
"4991",2006-04-21,"Spring.Chinook.Passage.Estimate",9380,4
"4992",2006-04-22,"Spring.Chinook.Passage.Estimate",4225,4
"4993",2006-04-23,"Spring.Chinook.Passage.Estimate",3800,4
"4994",2006-04-24,"Spring.Chinook.Passage.Estimate",3156,4
"4995",2006-04-25,"Spring.Chinook.Passage.Estimate",1172,4
"4996",2006-04-26,"Spring.Chinook.Passage.Estimate",2572,4
"4997",2006-04-27,"Spring.Chinook.Passage.Estimate",403,4
"4998",2006-04-28,"Spring.Chinook.Passage.Estimate",1410,4
"4999",2006-05-02,"Spring.Chinook.Passage.Estimate",593,5
"5000",2006-05-03,"Spring.Chinook.Passage.Estimate",2018,5
"5001",2006-05-04,"Spring.Chinook.Passage.Estimate",198,5
"5002",2006-05-05,"Spring.Chinook.Passage.Estimate",477,5
"5003",2006-05-09,"Spring.Chinook.Passage.Estimate",870,5
"5004",2006-05-10,"Spring.Chinook.Passage.Estimate",0,5
"5005",2006-05-11,"Spring.Chinook.Passage.Estimate",61,5
"5006",2006-05-12,"Spring.Chinook.Passage.Estimate",0,5
"5007",2006-06-21,"Spring.Chinook.Passage.Estimate",0,6
"5008",2006-06-22,"Spring.Chinook.Passage.Estimate",0,6
"5009",2006-06-23,"Spring.Chinook.Passage.Estimate",0,6
"5010",2006-06-24,"Spring.Chinook.Passage.Estimate",0,6
"5011",2006-06-27,"Spring.Chinook.Passage.Estimate",0,6
"5012",2006-06-28,"Spring.Chinook.Passage.Estimate",0,6
"5013",2006-06-29,"Spring.Chinook.Passage.Estimate",0,6
"5014",2006-06-30,"Spring.Chinook.Passage.Estimate",0,6
"5015",2006-07-04,"Spring.Chinook.Passage.Estimate",0,7
"5016",2006-07-05,"Spring.Chinook.Passage.Estimate",0,7
"5017",2006-07-06,"Spring.Chinook.Passage.Estimate",0,7
"5018",2006-07-07,"Spring.Chinook.Passage.Estimate",0,7
"5019",2006-07-11,"Spring.Chinook.Passage.Estimate",0,7
"5020",2006-07-12,"Spring.Chinook.Passage.Estimate",0,7
"5021",2006-07-13,"Spring.Chinook.Passage.Estimate",0,7
"5022",2006-07-14,"Spring.Chinook.Passage.Estimate",0,7
"5023",2006-07-18,"Spring.Chinook.Passage.Estimate",0,7
"5024",2006-07-19,"Spring.Chinook.Passage.Estimate",0,7
"5025",2006-07-20,"Spring.Chinook.Passage.Estimate",0,7
"5026",2006-07-21,"Spring.Chinook.Passage.Estimate",0,7
"5027",2006-07-25,"Spring.Chinook.Passage.Estimate",0,7
"5028",2006-07-26,"Spring.Chinook.Passage.Estimate",0,7
"5029",2006-07-27,"Spring.Chinook.Passage.Estimate",0,7
"5030",2006-07-28,"Spring.Chinook.Passage.Estimate",0,7
"5031",2006-07-29,"Spring.Chinook.Passage.Estimate",0,7
"5032",2006-08-01,"Spring.Chinook.Passage.Estimate",0,8
"5033",2006-08-02,"Spring.Chinook.Passage.Estimate",0,8
"5034",2006-08-03,"Spring.Chinook.Passage.Estimate",0,8
"5035",2006-08-04,"Spring.Chinook.Passage.Estimate",0,8
"5036",2006-08-05,"Spring.Chinook.Passage.Estimate",0,8
"5037",2006-08-08,"Spring.Chinook.Passage.Estimate",0,8
"5038",2006-08-09,"Spring.Chinook.Passage.Estimate",0,8
