"Date","runname","Dailypassage"
2006-02-11,"Winter.Chinook.Passage.Estimate",115
2006-02-12,"Winter.Chinook.Passage.Estimate",244
2006-02-13,"Winter.Chinook.Passage.Estimate",225
2006-02-14,"Winter.Chinook.Passage.Estimate",0
2006-02-15,"Winter.Chinook.Passage.Estimate",113
2006-02-16,"Winter.Chinook.Passage.Estimate",314
2006-02-17,"Winter.Chinook.Passage.Estimate",340
2006-02-18,"Winter.Chinook.Passage.Estimate",55
2006-02-19,"Winter.Chinook.Passage.Estimate",225
2006-02-20,"Winter.Chinook.Passage.Estimate",419
2006-02-21,"Winter.Chinook.Passage.Estimate",103
2006-02-22,"Winter.Chinook.Passage.Estimate",0
2006-02-23,"Winter.Chinook.Passage.Estimate",213
2006-02-24,"Winter.Chinook.Passage.Estimate",326
2006-02-25,"Winter.Chinook.Passage.Estimate",70
2006-02-26,"Winter.Chinook.Passage.Estimate",82
2006-02-27,"Winter.Chinook.Passage.Estimate",0
2006-03-19,"Winter.Chinook.Passage.Estimate",0
2006-03-20,"Winter.Chinook.Passage.Estimate",0
2006-03-21,"Winter.Chinook.Passage.Estimate",131
2006-03-22,"Winter.Chinook.Passage.Estimate",91
2006-03-23,"Winter.Chinook.Passage.Estimate",0
2006-03-24,"Winter.Chinook.Passage.Estimate",0
2006-03-25,"Winter.Chinook.Passage.Estimate",0
2006-03-26,"Winter.Chinook.Passage.Estimate",346
2006-03-27,"Winter.Chinook.Passage.Estimate",89
2006-03-28,"Winter.Chinook.Passage.Estimate",0
2006-03-30,"Winter.Chinook.Passage.Estimate",0
2006-03-31,"Winter.Chinook.Passage.Estimate",269
2006-04-20,"Winter.Chinook.Passage.Estimate",0
2006-04-21,"Winter.Chinook.Passage.Estimate",0
2006-04-22,"Winter.Chinook.Passage.Estimate",129
2006-04-23,"Winter.Chinook.Passage.Estimate",0
2006-04-24,"Winter.Chinook.Passage.Estimate",0
2006-04-25,"Winter.Chinook.Passage.Estimate",0
2006-04-26,"Winter.Chinook.Passage.Estimate",0
2006-04-27,"Winter.Chinook.Passage.Estimate",0
2006-04-28,"Winter.Chinook.Passage.Estimate",0
2006-05-02,"Winter.Chinook.Passage.Estimate",0
2006-05-03,"Winter.Chinook.Passage.Estimate",0
2006-05-04,"Winter.Chinook.Passage.Estimate",0
2006-05-05,"Winter.Chinook.Passage.Estimate",0
2006-05-09,"Winter.Chinook.Passage.Estimate",0
2006-05-10,"Winter.Chinook.Passage.Estimate",0
2006-05-11,"Winter.Chinook.Passage.Estimate",0
2006-05-12,"Winter.Chinook.Passage.Estimate",0
2006-06-21,"Winter.Chinook.Passage.Estimate",0
2006-06-22,"Winter.Chinook.Passage.Estimate",0
2006-06-23,"Winter.Chinook.Passage.Estimate",0
2006-06-24,"Winter.Chinook.Passage.Estimate",0
2006-06-27,"Winter.Chinook.Passage.Estimate",0
2006-06-28,"Winter.Chinook.Passage.Estimate",0
2006-06-29,"Winter.Chinook.Passage.Estimate",0
2006-06-30,"Winter.Chinook.Passage.Estimate",0
2006-07-04,"Winter.Chinook.Passage.Estimate",163
2006-07-05,"Winter.Chinook.Passage.Estimate",148
2006-07-06,"Winter.Chinook.Passage.Estimate",70
2006-07-07,"Winter.Chinook.Passage.Estimate",153
2006-07-11,"Winter.Chinook.Passage.Estimate",52
2006-07-12,"Winter.Chinook.Passage.Estimate",266
2006-07-13,"Winter.Chinook.Passage.Estimate",355
2006-07-14,"Winter.Chinook.Passage.Estimate",591
2006-07-18,"Winter.Chinook.Passage.Estimate",712
2006-07-19,"Winter.Chinook.Passage.Estimate",1191
2006-07-20,"Winter.Chinook.Passage.Estimate",1468
2006-07-21,"Winter.Chinook.Passage.Estimate",1891
2006-07-25,"Winter.Chinook.Passage.Estimate",1991
2006-07-26,"Winter.Chinook.Passage.Estimate",2129
2006-07-27,"Winter.Chinook.Passage.Estimate",3597
2006-07-28,"Winter.Chinook.Passage.Estimate",5734
2006-07-29,"Winter.Chinook.Passage.Estimate",6790
2006-08-01,"Winter.Chinook.Passage.Estimate",5828
2006-08-02,"Winter.Chinook.Passage.Estimate",4664
2006-08-03,"Winter.Chinook.Passage.Estimate",5905
2006-08-04,"Winter.Chinook.Passage.Estimate",6140
2006-08-05,"Winter.Chinook.Passage.Estimate",6673
2006-08-08,"Winter.Chinook.Passage.Estimate",6990
2006-08-09,"Winter.Chinook.Passage.Estimate",8142
2006-08-10,"Winter.Chinook.Passage.Estimate",12144
2006-08-11,"Winter.Chinook.Passage.Estimate",14634
2006-08-12,"Winter.Chinook.Passage.Estimate",16703
2006-08-15,"Winter.Chinook.Passage.Estimate",28676
2006-08-16,"Winter.Chinook.Passage.Estimate",21548
2006-08-17,"Winter.Chinook.Passage.Estimate",34227
2006-08-18,"Winter.Chinook.Passage.Estimate",38393
2006-08-19,"Winter.Chinook.Passage.Estimate",40806
2006-08-22,"Winter.Chinook.Passage.Estimate",45023
2006-08-23,"Winter.Chinook.Passage.Estimate",50097
2006-08-24,"Winter.Chinook.Passage.Estimate",62104
2006-08-25,"Winter.Chinook.Passage.Estimate",45622
2006-08-26,"Winter.Chinook.Passage.Estimate",52548
2006-08-29,"Winter.Chinook.Passage.Estimate",84686
2006-08-30,"Winter.Chinook.Passage.Estimate",64546
2006-08-31,"Winter.Chinook.Passage.Estimate",140947
2006-09-01,"Winter.Chinook.Passage.Estimate",127134
2006-09-02,"Winter.Chinook.Passage.Estimate",116526
2006-09-05,"Winter.Chinook.Passage.Estimate",75194
2006-09-06,"Winter.Chinook.Passage.Estimate",72117
2006-09-07,"Winter.Chinook.Passage.Estimate",90567
2006-09-08,"Winter.Chinook.Passage.Estimate",42586
2006-09-09,"Winter.Chinook.Passage.Estimate",47836
2006-09-12,"Winter.Chinook.Passage.Estimate",82573
2006-09-13,"Winter.Chinook.Passage.Estimate",93353
2006-09-21,"Winter.Chinook.Passage.Estimate",159354
2006-09-22,"Winter.Chinook.Passage.Estimate",119250
2006-09-23,"Winter.Chinook.Passage.Estimate",136198
2006-09-24,"Winter.Chinook.Passage.Estimate",157662
2006-09-25,"Winter.Chinook.Passage.Estimate",162288
2006-09-26,"Winter.Chinook.Passage.Estimate",146960
2006-09-27,"Winter.Chinook.Passage.Estimate",114101
2006-09-28,"Winter.Chinook.Passage.Estimate",91135
2006-09-29,"Winter.Chinook.Passage.Estimate",97136
2006-09-30,"Winter.Chinook.Passage.Estimate",82566
2006-10-01,"Winter.Chinook.Passage.Estimate",74831
2006-10-02,"Winter.Chinook.Passage.Estimate",75027
2006-10-03,"Winter.Chinook.Passage.Estimate",62234
2006-10-04,"Winter.Chinook.Passage.Estimate",45632
2006-10-05,"Winter.Chinook.Passage.Estimate",35509
2006-10-06,"Winter.Chinook.Passage.Estimate",67143
2006-10-07,"Winter.Chinook.Passage.Estimate",82575
2006-10-08,"Winter.Chinook.Passage.Estimate",75172
2006-10-09,"Winter.Chinook.Passage.Estimate",99078
2006-10-10,"Winter.Chinook.Passage.Estimate",91592
2006-10-11,"Winter.Chinook.Passage.Estimate",80976
2006-10-12,"Winter.Chinook.Passage.Estimate",71406
2006-10-13,"Winter.Chinook.Passage.Estimate",73921
2006-10-14,"Winter.Chinook.Passage.Estimate",58891
2006-10-15,"Winter.Chinook.Passage.Estimate",54550
2006-10-16,"Winter.Chinook.Passage.Estimate",47569
2006-10-17,"Winter.Chinook.Passage.Estimate",50717
2006-10-18,"Winter.Chinook.Passage.Estimate",50338
2006-10-19,"Winter.Chinook.Passage.Estimate",49830
2006-10-20,"Winter.Chinook.Passage.Estimate",39563
2006-10-21,"Winter.Chinook.Passage.Estimate",32008
2006-10-22,"Winter.Chinook.Passage.Estimate",30034
2006-10-23,"Winter.Chinook.Passage.Estimate",26155
2006-10-24,"Winter.Chinook.Passage.Estimate",21797
2006-10-25,"Winter.Chinook.Passage.Estimate",30309
2006-10-26,"Winter.Chinook.Passage.Estimate",22899
2006-10-27,"Winter.Chinook.Passage.Estimate",18568
2006-10-28,"Winter.Chinook.Passage.Estimate",14843
2006-10-29,"Winter.Chinook.Passage.Estimate",16083
2006-10-30,"Winter.Chinook.Passage.Estimate",17744
2006-10-31,"Winter.Chinook.Passage.Estimate",14400
2006-11-01,"Winter.Chinook.Passage.Estimate",14249
2006-11-02,"Winter.Chinook.Passage.Estimate",7969
2006-11-03,"Winter.Chinook.Passage.Estimate",4281
2006-11-04,"Winter.Chinook.Passage.Estimate",3670
2006-11-05,"Winter.Chinook.Passage.Estimate",3395
2006-11-06,"Winter.Chinook.Passage.Estimate",3378
2006-11-07,"Winter.Chinook.Passage.Estimate",6362
2006-11-08,"Winter.Chinook.Passage.Estimate",3591
2006-11-09,"Winter.Chinook.Passage.Estimate",8757
2006-11-10,"Winter.Chinook.Passage.Estimate",17047
2006-11-11,"Winter.Chinook.Passage.Estimate",4925
2006-11-12,"Winter.Chinook.Passage.Estimate",15149
2006-11-13,"Winter.Chinook.Passage.Estimate",3050
2006-11-14,"Winter.Chinook.Passage.Estimate",15947
2006-11-15,"Winter.Chinook.Passage.Estimate",34342
2006-11-16,"Winter.Chinook.Passage.Estimate",12461
2006-11-17,"Winter.Chinook.Passage.Estimate",7414
2006-11-20,"Winter.Chinook.Passage.Estimate",5534
2006-11-21,"Winter.Chinook.Passage.Estimate",5118
2006-11-22,"Winter.Chinook.Passage.Estimate",15304
2006-11-23,"Winter.Chinook.Passage.Estimate",14172
2006-11-24,"Winter.Chinook.Passage.Estimate",34885
2006-11-25,"Winter.Chinook.Passage.Estimate",18149
2006-11-26,"Winter.Chinook.Passage.Estimate",13029
2006-11-27,"Winter.Chinook.Passage.Estimate",4557
2006-11-28,"Winter.Chinook.Passage.Estimate",51067
2006-11-29,"Winter.Chinook.Passage.Estimate",12731
2006-11-30,"Winter.Chinook.Passage.Estimate",19282
2006-12-01,"Winter.Chinook.Passage.Estimate",21855
2006-12-02,"Winter.Chinook.Passage.Estimate",23085
2006-12-03,"Winter.Chinook.Passage.Estimate",15062
2006-12-04,"Winter.Chinook.Passage.Estimate",15542
2006-12-05,"Winter.Chinook.Passage.Estimate",17965
2006-12-06,"Winter.Chinook.Passage.Estimate",12928
2006-12-07,"Winter.Chinook.Passage.Estimate",10452
2006-12-08,"Winter.Chinook.Passage.Estimate",3141
2006-12-09,"Winter.Chinook.Passage.Estimate",662
2006-12-10,"Winter.Chinook.Passage.Estimate",776
2006-12-11,"Winter.Chinook.Passage.Estimate",2054
2006-12-12,"Winter.Chinook.Passage.Estimate",3416
2006-12-14,"Winter.Chinook.Passage.Estimate",108865
2006-12-15,"Winter.Chinook.Passage.Estimate",7912
2006-12-16,"Winter.Chinook.Passage.Estimate",6282
2006-12-17,"Winter.Chinook.Passage.Estimate",868
2006-12-18,"Winter.Chinook.Passage.Estimate",351
2006-12-19,"Winter.Chinook.Passage.Estimate",209
2006-12-20,"Winter.Chinook.Passage.Estimate",82
2006-12-21,"Winter.Chinook.Passage.Estimate",243
2006-12-22,"Winter.Chinook.Passage.Estimate",199
2006-12-23,"Winter.Chinook.Passage.Estimate",158
2006-12-24,"Winter.Chinook.Passage.Estimate",118
2006-12-28,"Winter.Chinook.Passage.Estimate",8934
2006-12-29,"Winter.Chinook.Passage.Estimate",844
2006-12-30,"Winter.Chinook.Passage.Estimate",936
2006-12-31,"Winter.Chinook.Passage.Estimate",206
2007-01-04,"Winter.Chinook.Passage.Estimate",100
2007-01-05,"Winter.Chinook.Passage.Estimate",1440
2007-01-06,"Winter.Chinook.Passage.Estimate",196
2007-01-07,"Winter.Chinook.Passage.Estimate",519
2007-01-08,"Winter.Chinook.Passage.Estimate",788
2007-01-09,"Winter.Chinook.Passage.Estimate",262
2007-01-10,"Winter.Chinook.Passage.Estimate",576
2007-01-11,"Winter.Chinook.Passage.Estimate",369
2007-01-12,"Winter.Chinook.Passage.Estimate",0
2007-01-13,"Winter.Chinook.Passage.Estimate",295
2007-01-14,"Winter.Chinook.Passage.Estimate",314
2007-01-15,"Winter.Chinook.Passage.Estimate",380
2007-01-16,"Winter.Chinook.Passage.Estimate",202
2007-01-17,"Winter.Chinook.Passage.Estimate",161
2007-01-18,"Winter.Chinook.Passage.Estimate",110
2007-01-19,"Winter.Chinook.Passage.Estimate",0
2007-01-20,"Winter.Chinook.Passage.Estimate",231
2007-01-21,"Winter.Chinook.Passage.Estimate",0
2007-01-22,"Winter.Chinook.Passage.Estimate",33
2007-01-23,"Winter.Chinook.Passage.Estimate",171
2007-01-24,"Winter.Chinook.Passage.Estimate",289
2007-01-25,"Winter.Chinook.Passage.Estimate",0
2007-01-26,"Winter.Chinook.Passage.Estimate",0
2007-01-27,"Winter.Chinook.Passage.Estimate",0
2007-01-28,"Winter.Chinook.Passage.Estimate",57
2007-01-29,"Winter.Chinook.Passage.Estimate",361
2007-01-30,"Winter.Chinook.Passage.Estimate",408
2007-01-31,"Winter.Chinook.Passage.Estimate",598
2007-02-01,"Winter.Chinook.Passage.Estimate",372
2007-02-02,"Winter.Chinook.Passage.Estimate",362
2007-02-03,"Winter.Chinook.Passage.Estimate",323
2007-02-04,"Winter.Chinook.Passage.Estimate",140
2007-02-05,"Winter.Chinook.Passage.Estimate",144
2007-02-06,"Winter.Chinook.Passage.Estimate",0
2007-02-07,"Winter.Chinook.Passage.Estimate",78
2007-02-08,"Winter.Chinook.Passage.Estimate",0
2007-02-09,"Winter.Chinook.Passage.Estimate",0
2007-02-10,"Winter.Chinook.Passage.Estimate",1435
2007-02-12,"Winter.Chinook.Passage.Estimate",5947
2007-02-13,"Winter.Chinook.Passage.Estimate",490
2007-02-14,"Winter.Chinook.Passage.Estimate",270
2007-02-15,"Winter.Chinook.Passage.Estimate",121
2007-02-16,"Winter.Chinook.Passage.Estimate",0
2007-02-17,"Winter.Chinook.Passage.Estimate",0
2007-02-18,"Winter.Chinook.Passage.Estimate",38
2007-02-19,"Winter.Chinook.Passage.Estimate",124
2007-02-20,"Winter.Chinook.Passage.Estimate",37
2007-02-21,"Winter.Chinook.Passage.Estimate",0
2007-02-22,"Winter.Chinook.Passage.Estimate",35
2007-02-23,"Winter.Chinook.Passage.Estimate",0
2007-02-24,"Winter.Chinook.Passage.Estimate",0
2007-02-25,"Winter.Chinook.Passage.Estimate",93
2007-02-26,"Winter.Chinook.Passage.Estimate",0
2007-02-27,"Winter.Chinook.Passage.Estimate",0
2007-02-28,"Winter.Chinook.Passage.Estimate",0
2007-03-01,"Winter.Chinook.Passage.Estimate",0
2007-03-02,"Winter.Chinook.Passage.Estimate",0
2007-03-03,"Winter.Chinook.Passage.Estimate",380
2007-03-04,"Winter.Chinook.Passage.Estimate",475
2007-03-05,"Winter.Chinook.Passage.Estimate",180
2007-03-06,"Winter.Chinook.Passage.Estimate",0
2007-03-07,"Winter.Chinook.Passage.Estimate",0
2007-03-08,"Winter.Chinook.Passage.Estimate",0
2007-03-09,"Winter.Chinook.Passage.Estimate",68
2007-03-10,"Winter.Chinook.Passage.Estimate",0
2007-03-11,"Winter.Chinook.Passage.Estimate",33
2007-03-12,"Winter.Chinook.Passage.Estimate",68
2007-03-13,"Winter.Chinook.Passage.Estimate",0
2007-03-14,"Winter.Chinook.Passage.Estimate",0
2007-03-15,"Winter.Chinook.Passage.Estimate",0
2007-03-16,"Winter.Chinook.Passage.Estimate",31
2007-03-17,"Winter.Chinook.Passage.Estimate",31
2007-03-18,"Winter.Chinook.Passage.Estimate",66
2007-03-19,"Winter.Chinook.Passage.Estimate",61
2007-03-20,"Winter.Chinook.Passage.Estimate",31
2007-03-21,"Winter.Chinook.Passage.Estimate",32
2007-03-22,"Winter.Chinook.Passage.Estimate",64
2007-03-23,"Winter.Chinook.Passage.Estimate",82
2007-03-24,"Winter.Chinook.Passage.Estimate",133
2007-03-25,"Winter.Chinook.Passage.Estimate",31
2007-03-26,"Winter.Chinook.Passage.Estimate",92
2007-03-27,"Winter.Chinook.Passage.Estimate",36
2007-03-28,"Winter.Chinook.Passage.Estimate",247
2007-03-29,"Winter.Chinook.Passage.Estimate",175
2007-03-30,"Winter.Chinook.Passage.Estimate",352
2007-03-31,"Winter.Chinook.Passage.Estimate",125
2007-04-01,"Winter.Chinook.Passage.Estimate",35
2007-04-02,"Winter.Chinook.Passage.Estimate",71
2007-04-03,"Winter.Chinook.Passage.Estimate",139
2007-04-04,"Winter.Chinook.Passage.Estimate",99
2007-04-05,"Winter.Chinook.Passage.Estimate",0
2007-04-06,"Winter.Chinook.Passage.Estimate",113
2007-04-07,"Winter.Chinook.Passage.Estimate",118
2007-04-08,"Winter.Chinook.Passage.Estimate",224
2007-04-09,"Winter.Chinook.Passage.Estimate",41
2007-04-10,"Winter.Chinook.Passage.Estimate",0
2007-04-11,"Winter.Chinook.Passage.Estimate",0
2007-04-12,"Winter.Chinook.Passage.Estimate",0
2007-04-16,"Winter.Chinook.Passage.Estimate",312
2007-04-17,"Winter.Chinook.Passage.Estimate",0
2007-04-18,"Winter.Chinook.Passage.Estimate",0
2007-04-19,"Winter.Chinook.Passage.Estimate",105
2007-04-20,"Winter.Chinook.Passage.Estimate",117
2007-04-21,"Winter.Chinook.Passage.Estimate",0
2007-04-22,"Winter.Chinook.Passage.Estimate",0
2007-04-23,"Winter.Chinook.Passage.Estimate",0
2007-04-30,"Winter.Chinook.Passage.Estimate",0
2007-05-01,"Winter.Chinook.Passage.Estimate",0
2007-05-02,"Winter.Chinook.Passage.Estimate",0
2007-05-05,"Winter.Chinook.Passage.Estimate",0
2007-05-06,"Winter.Chinook.Passage.Estimate",0
2007-05-07,"Winter.Chinook.Passage.Estimate",0
2007-05-08,"Winter.Chinook.Passage.Estimate",0
2007-05-11,"Winter.Chinook.Passage.Estimate",0
2007-05-12,"Winter.Chinook.Passage.Estimate",0
2007-05-13,"Winter.Chinook.Passage.Estimate",0
2007-05-14,"Winter.Chinook.Passage.Estimate",0
2007-05-18,"Winter.Chinook.Passage.Estimate",0
2007-05-19,"Winter.Chinook.Passage.Estimate",0
2007-05-20,"Winter.Chinook.Passage.Estimate",0
2007-05-22,"Winter.Chinook.Passage.Estimate",0
2007-05-23,"Winter.Chinook.Passage.Estimate",0
2007-05-24,"Winter.Chinook.Passage.Estimate",0
2007-05-25,"Winter.Chinook.Passage.Estimate",0
2007-05-26,"Winter.Chinook.Passage.Estimate",0
2007-05-29,"Winter.Chinook.Passage.Estimate",0
2007-05-30,"Winter.Chinook.Passage.Estimate",0
2007-05-31,"Winter.Chinook.Passage.Estimate",0
2007-06-01,"Winter.Chinook.Passage.Estimate",0
2007-06-02,"Winter.Chinook.Passage.Estimate",0
2007-06-03,"Winter.Chinook.Passage.Estimate",0
2007-06-04,"Winter.Chinook.Passage.Estimate",0
2007-06-05,"Winter.Chinook.Passage.Estimate",0
2007-06-06,"Winter.Chinook.Passage.Estimate",0
2007-06-07,"Winter.Chinook.Passage.Estimate",167
2007-06-08,"Winter.Chinook.Passage.Estimate",0
2007-06-09,"Winter.Chinook.Passage.Estimate",0
2007-06-10,"Winter.Chinook.Passage.Estimate",0
2007-06-11,"Winter.Chinook.Passage.Estimate",0
2007-06-12,"Winter.Chinook.Passage.Estimate",0
2007-06-13,"Winter.Chinook.Passage.Estimate",0
2007-06-14,"Winter.Chinook.Passage.Estimate",0
2007-06-15,"Winter.Chinook.Passage.Estimate",0
2007-06-17,"Winter.Chinook.Passage.Estimate",0
2007-06-18,"Winter.Chinook.Passage.Estimate",0
2007-06-19,"Winter.Chinook.Passage.Estimate",0
2007-06-20,"Winter.Chinook.Passage.Estimate",0
2007-06-21,"Winter.Chinook.Passage.Estimate",0
2007-06-22,"Winter.Chinook.Passage.Estimate",0
2007-06-23,"Winter.Chinook.Passage.Estimate",0
2007-06-24,"Winter.Chinook.Passage.Estimate",0
2007-06-25,"Winter.Chinook.Passage.Estimate",0
2007-06-26,"Winter.Chinook.Passage.Estimate",0
2007-06-27,"Winter.Chinook.Passage.Estimate",0
2007-06-28,"Winter.Chinook.Passage.Estimate",0
2007-06-29,"Winter.Chinook.Passage.Estimate",0
2007-06-30,"Winter.Chinook.Passage.Estimate",0
2007-07-01,"Winter.Chinook.Passage.Estimate",0
2007-07-02,"Winter.Chinook.Passage.Estimate",0
2007-07-03,"Winter.Chinook.Passage.Estimate",0
2007-07-04,"Winter.Chinook.Passage.Estimate",0
2007-07-05,"Winter.Chinook.Passage.Estimate",0
2007-07-06,"Winter.Chinook.Passage.Estimate",0
2007-07-07,"Winter.Chinook.Passage.Estimate",0
2007-07-08,"Winter.Chinook.Passage.Estimate",0
2007-07-09,"Winter.Chinook.Passage.Estimate",0
2007-07-10,"Winter.Chinook.Passage.Estimate",0
2007-07-11,"Winter.Chinook.Passage.Estimate",0
2007-07-12,"Winter.Chinook.Passage.Estimate",0
2007-07-13,"Winter.Chinook.Passage.Estimate",0
2007-07-14,"Winter.Chinook.Passage.Estimate",0
2007-07-15,"Winter.Chinook.Passage.Estimate",0
2007-07-16,"Winter.Chinook.Passage.Estimate",0
2007-07-17,"Winter.Chinook.Passage.Estimate",399
2007-07-18,"Winter.Chinook.Passage.Estimate",1024
2007-07-19,"Winter.Chinook.Passage.Estimate",350
2007-07-20,"Winter.Chinook.Passage.Estimate",6718
2007-07-21,"Winter.Chinook.Passage.Estimate",1528
2007-07-22,"Winter.Chinook.Passage.Estimate",924
2007-07-23,"Winter.Chinook.Passage.Estimate",690
2007-07-24,"Winter.Chinook.Passage.Estimate",1011
2007-07-25,"Winter.Chinook.Passage.Estimate",943
2007-07-26,"Winter.Chinook.Passage.Estimate",742
2007-07-27,"Winter.Chinook.Passage.Estimate",404
2007-07-28,"Winter.Chinook.Passage.Estimate",243
2007-07-29,"Winter.Chinook.Passage.Estimate",186
2007-07-30,"Winter.Chinook.Passage.Estimate",543
2007-07-31,"Winter.Chinook.Passage.Estimate",567
2007-08-01,"Winter.Chinook.Passage.Estimate",483
2007-08-02,"Winter.Chinook.Passage.Estimate",501
2007-08-03,"Winter.Chinook.Passage.Estimate",886
2007-08-04,"Winter.Chinook.Passage.Estimate",735
2007-08-05,"Winter.Chinook.Passage.Estimate",1292
2007-08-06,"Winter.Chinook.Passage.Estimate",1569
2007-08-07,"Winter.Chinook.Passage.Estimate",1376
2007-08-08,"Winter.Chinook.Passage.Estimate",2399
2007-08-09,"Winter.Chinook.Passage.Estimate",2207
2007-08-10,"Winter.Chinook.Passage.Estimate",2939
2007-08-11,"Winter.Chinook.Passage.Estimate",2390
2007-08-12,"Winter.Chinook.Passage.Estimate",3468
2007-08-13,"Winter.Chinook.Passage.Estimate",2818
2007-08-14,"Winter.Chinook.Passage.Estimate",3621
2007-08-15,"Winter.Chinook.Passage.Estimate",4230
2007-08-16,"Winter.Chinook.Passage.Estimate",5274
2007-08-17,"Winter.Chinook.Passage.Estimate",5106
2007-08-19,"Winter.Chinook.Passage.Estimate",4390
2007-08-20,"Winter.Chinook.Passage.Estimate",4745
2007-08-21,"Winter.Chinook.Passage.Estimate",3084
2007-08-24,"Winter.Chinook.Passage.Estimate",7106
2007-08-25,"Winter.Chinook.Passage.Estimate",6062
2007-08-26,"Winter.Chinook.Passage.Estimate",4256
2007-08-27,"Winter.Chinook.Passage.Estimate",2694
2007-08-28,"Winter.Chinook.Passage.Estimate",1985
2007-08-29,"Winter.Chinook.Passage.Estimate",2482
2007-08-30,"Winter.Chinook.Passage.Estimate",3779
2007-08-31,"Winter.Chinook.Passage.Estimate",5743
2007-09-01,"Winter.Chinook.Passage.Estimate",7510
2007-09-02,"Winter.Chinook.Passage.Estimate",9376
2007-09-03,"Winter.Chinook.Passage.Estimate",14482
2007-09-04,"Winter.Chinook.Passage.Estimate",16351
2007-09-05,"Winter.Chinook.Passage.Estimate",25326
2007-09-06,"Winter.Chinook.Passage.Estimate",23622
2007-09-07,"Winter.Chinook.Passage.Estimate",20099
2007-09-08,"Winter.Chinook.Passage.Estimate",30686
2007-09-09,"Winter.Chinook.Passage.Estimate",17133
2007-09-10,"Winter.Chinook.Passage.Estimate",16109
2007-09-11,"Winter.Chinook.Passage.Estimate",14286
2007-09-17,"Winter.Chinook.Passage.Estimate",35950
